Order_ID,Customer_ID,Age,Gender,City,Product_Category,Product,Quantity,Unit_Price,Discount,Payment_Method,Order_Date,Rating,Delivery_Days,Returned,Total_Amount
ORD106915,CUST3292,39.0,Male,Vijayawada,Beauty,Moisturizer,2,728.5,15.0,Credit Card,2026-12-18,2.8,4.0,No,1238.44
ORD100124,CUST2321,31.0,Male,Bengaluru,Fashion,Handbag,1,1878.21,15.0,Wallet,2025-02-18,2.4,5.0,No,1596.48
ORD104464,CUST4338,18.0,Male,Kolkata,Books,Biography,1,672.44,0.0,Net Banking,2025-05-06,3.3,6.0,No,672.44
ORD100765,CUST3086,57.0,Female,Chennai,Books,Novel,2,456.55,25.0,UPI,2025-02-04,4.0,2.0,No,684.82
ORD114760,CUST2493,39.0,Female,Pune,Fashion,Jacket,1,2792.04,25.0,Wallet,2025-06-21,4.2,6.0,No,2094.03
ORD109295,CUST7607,32.0,Female,Visakhapatnam,Electronics,Headphones,2,3181.28,5.0,COD,2025-10-17,4.2,6.0,Yes,6044.42
ORD101769,CUST8064,39.0,Female,Warangal,Electronics,Headphones,1,2937.38,20.0,Credit Card,2026-04-12,5.0,4.0,No,2349.91
ORD113089,CUST7728,,Male,Guntur,Sports,Cricket Bat,2,3405.34,0.0,Net Banking,2026-12-09,3.9,6.0,No,6810.68
ORD100274,CUST4593,22.0,Male,Chennai,Home & Kitchen,Mixer Grinder,1,2990.21,20.0,Wallet,2025-01-04,2.5,4.0,No,2392.17
ORD109290,CUST5070,26.0,Male,Delhi,Electronics,Smartphone,1,22307.84,5.0,COD,2026-12-29,2.6,3.0,No,21192.45
ORD101924,CUST3201,20.0,Female,Hyderabad,Fashion,Shoes,3,2649.51,25.0,Debit Card,2026-11-18,4.1,5.0,Yes,5961.39
ORD101226,CUST4395,32.0,Male,Pune,Sports,Yoga Mat,2,819.36,20.0,Wallet,2026-06-11,3.5,7.0,No,1310.98
ORD113996,CUST3306,36.0,Female,Warangal,Electronics,Headphones,3,2621.47,10.0,Wallet,2025-06-01,5.0,3.0,No,7077.96
ORD108451,CUST5325,26.0,Other,Vijayawada,Books,Data Science Book,1,1301.01,10.0,Credit Card,2025-06-02,3.4,5.0,No,1170.91
ORD113684,CUST2416,51.0,Female,Warangal,Beauty,Makeup Kit,4,2386.23,10.0,Wallet,2025-02-24,4.4,5.0,No,8590.42
ORD104063,CUST2328,38.0,Male,Hyderabad,Electronics,Headphones,3,2765.28,0.0,Credit Card,2025-10-03,4.1,3.0,No,8295.83
ORD112860,CUST7399,27.0,Male,Chennai,Home & Kitchen,Mixer Grinder,3,3178.3,20.0,Debit Card,2026-10-19,5.0,4.0,No,7627.92
ORD108022,CUST8918,36.0,Male,Warangal,Fashion,T-Shirt,3,983.53,25.0,Net Banking,2025-01-25,4.7,5.0,No,2212.95
ORD107454,CUST8451,45.0,Female,Kolkata,Home & Kitchen,Air Fryer,1,7106.0,5.0,Wallet,2026-03-12,3.6,1.0,No,6750.7
ORD104392,CUST7592,38.0,Male,Warangal,Beauty,Makeup Kit,1,2177.95,20.0,UPI,2025-01-11,5.0,6.0,No,1742.36
ORD101990,CUST2103,41.0,Female,Chennai,Electronics,Headphones,1,2625.56,20.0,Debit Card,2026-09-01,5.0,4.0,No,2100.45
ORD106754,CUST2865,18.0,Male,Hyderabad,Books,Exam Guide,2,770.61,15.0,UPI,2026-04-06,5.0,4.0,No,1310.03
ORD113608,CUST4809,22.0,Female,Warangal,Books,Programming Book,1,803.71,20.0,Wallet,2025-01-29,3.2,4.0,No,642.97
ORD105362,CUST7610,30.0,Male,Chennai,Electronics,Tablet,1,20245.91,0.0,Net Banking,2026-05-09,3.4,7.0,Yes,20245.91
ORD104706,CUST8020,35.0,Male,Mumbai,Fashion,Shoes,3,2199.55,10.0,Net Banking,2026-07-20,3.2,2.0,Yes,5938.8
ORD101845,CUST1843,43.0,Female,Hyderabad,Electronics,Smartwatch,2,6277.48,5.0,Wallet,2025-04-14,4.4,4.0,No,11927.21
ORD110363,CUST5808,33.0,Male,Visakhapatnam,Electronics,Smartwatch,1,7364.53,15.0,COD,2025-10-08,4.1,7.0,No,6259.85
ORD112056,CUST1395,39.0,Female,Guntur,Home & Kitchen,Bedsheet,2,1294.33,20.0,UPI,2026-11-07,3.3,3.0,No,2070.92
ORD107133,CUST2677,29.0,Female,Vijayawada,Electronics,Tablet,2,23061.65,20.0,UPI,2026-01-21,4.1,4.0,No,36898.64
ORD103456,CUST4377,24.0,Female,Kolkata,Beauty,Face Wash,1,573.1,20.0,Credit Card,2026-12-02,5.0,4.0,No,458.48
ORD100863,CUST6033,42.0,Male,Ahmedabad,Beauty,Makeup Kit,2,2714.02,10.0,COD,2026-02-27,4.7,4.0,No,4885.23
ORD112187,CUST1419,25.0,Female,Mumbai,Electronics,Smartwatch,2,6996.48,20.0,Credit Card,2026-07-10,4.3,7.0,No,11194.37
ORD102922,CUST8956,53.0,Female,Visakhapatnam,Electronics,Laptop,2,64313.87,15.0,Wallet,2026-05-28,4.3,2.0,No,109333.58
ORD100020,CUST3213,34.0,Male,Vijayawada,Home & Kitchen,Bedsheet,1,1447.14,15.0,COD,2026-12-16,3.9,4.0,No,1230.07
ORD100928,CUST6345,31.0,Male,Bengaluru,Sports,Cricket Bat,3,2570.8,20.0,Debit Card,2026-08-02,,3.0,No,6169.91
ORD110680,CUST2923,31.0,Male,Visakhapatnam,Fashion,T-Shirt,1,820.77,10.0,Credit Card,2025-01-19,3.5,4.0,No,738.69
ORD109337,CUST6181,46.0,Male,Pune,Fashion,Jacket,4,2830.36,10.0,Credit Card,2026-06-10,3.4,4.0,No,10189.3
ORD107989,CUST2018,34.0,Male,Kolkata,Beauty,Makeup Kit,2,2470.07,0.0,Wallet,2026-02-12,3.7,2.0,No,4940.15
ORD101347,CUST3694,33.0,Male,Mumbai,Fashion,Jeans,4,1682.37,0.0,Debit Card,2026-06-28,4.6,4.0,No,6729.47
ORD102010,CUST2061,33.0,Female,Bengaluru,Beauty,Face Wash,2,497.23,0.0,Wallet,2025-01-31,4.8,4.0,No,994.45
ORD110366,CUST6740,32.0,Male,Vijayawada,Electronics,Tablet,4,23971.89,10.0,Credit Card,2026-05-29,3.3,3.0,No,86298.81
ORD105946,CUST8090,24.0,Female,Delhi,Fashion,Jeans,2,1933.51,10.0,Wallet,2026-02-04,4.6,4.0,No,3480.32
ORD104975,CUST2108,39.0,Female,Vijayawada,Home & Kitchen,Cookware Set,2,2748.07,0.0,Net Banking,2025-05-22,3.9,5.0,No,5496.14
ORD111607,CUST2450,32.0,Male,Warangal,Home & Kitchen,Air Fryer,1,5532.55,5.0,Credit Card,2026-08-14,4.4,5.0,No,5255.92
ORD101963,CUST1992,34.0,Male,Kolkata,Home & Kitchen,Lamp,1,1185.77,25.0,Debit Card,2025-01-31,4.2,7.0,No,889.33
ORD110114,CUST8590,26.0,Female,Ahmedabad,Sports,Dumbbells,1,2319.54,10.0,Net Banking,2025-01-26,5.0,4.0,No,2087.59
ORD108615,CUST6212,29.0,Female,Bengaluru,Electronics,Headphones,1,3368.58,5.0,Net Banking,2025-05-07,3.4,1.0,No,3200.15
ORD109288,CUST7012,46.0,Male,Guntur,Home & Kitchen,Mixer Grinder,1,3142.51,5.0,Credit Card,2026-12-12,4.4,6.0,No,2985.39
ORD110979,CUST2685,60.0,female,Warangal,Home & Kitchen,Lamp,2,1168.98,10.0,Credit Card,2025-06-23,4.8,6.0,No,2104.17
ORD109894,CUST1516,35.0,Male,Hyderabad,Sports,Running Shoes,4,3361.32,15.0,COD,2026-05-13,4.6,6.0,No,11428.5
ORD105419,CUST1153,35.0,Male,Bengaluru,Electronics,Headphones,1,3083.01,25.0,UPI,2026-02-04,4.2,7.0,No,2312.25
ORD103206,CUST4086,23.0,Female,Visakhapatnam,Fashion,T-Shirt,4,1030.41,10.0,Debit Card,2026-06-07,4.2,4.0,No,3709.48
ORD112471,CUST1790,43.0,Female,Mumbai,Beauty,Makeup Kit,1,2850.47,0.0,Credit Card,2026-10-14,4.5,3.0,No,2850.47
ORD102865,CUST6973,37.0,Female,Chennai,Fashion,Shoes,1,2470.5,10.0,COD,2025-07-28,3.9,2.0,Yes,2223.45
ORD101248,CUST6386,51.0,Male,Guntur,Electronics,Smartwatch,1,6123.29,15.0,Credit Card,2026-06-01,3.7,4.0,No,5204.79
ORD109755,CUST7332,53.0,Female,Delhi,Home & Kitchen,Cookware Set,1,2990.16,10.0,Wallet,2026-08-31,3.6,4.0,No,2691.14
ORD102345,CUST1931,46.0,Female,Guntur,Beauty,Moisturizer,1,757.05,10.0,Credit Card,2025-10-17,4.3,6.0,No,681.35
ORD101327,CUST2261,32.0,Other,Delhi,Fashion,Jeans,2,1871.03,20.0,Credit Card,2025-11-25,4.8,3.0,No,2993.65
ORD110886,CUST6766,35.0,Female,,Electronics,Headphones,3,3071.49,0.0,Wallet,2026-06-02,5.0,1.0,Yes,9214.46
ORD107890,CUST1141,55.0,Female,Ahmedabad,Beauty,Perfume,2,1586.81,15.0,Net Banking,2025-12-09,3.4,5.0,No,2697.58
ORD107954,CUST6989,49.0,Male,Hyderabad,Electronics,Smartphone,1,24886.25,10.0,Net Banking,2026-04-06,3.4,3.0,Yes,22397.62
ORD105621,CUST7876,18.0,Female,Mumbai,Fashion,Jacket,2,3283.96,10.0,Net Banking,2026-10-02,3.2,3.0,No,5911.12
ORD102944,CUST2790,26.0,Male,,Electronics,Smartwatch,1,6703.35,25.0,Net Banking,2025-02-19,3.4,3.0,No,5027.51
ORD101625,CUST6895,38.0,,Ahmedabad,Fashion,Jacket,3,3296.21,15.0,Debit Card,2026-05-01,3.2,3.0,Yes,8405.33
ORD100938,CUST5756,20.0,Female,Delhi,Electronics,Smartphone,4,23902.63,0.0,Debit Card,2025-12-04,3.5,4.0,No,95610.51
ORD102316,CUST7006,30.0,Male,Hyderabad,Fashion,Handbag,1,1876.9,25.0,UPI,2025-08-18,3.8,4.0,No,1407.67
ORD108952,CUST6709,37.0,Female,Pune,Home & Kitchen,Lamp,2,1246.54,10.0,Debit Card,2026-04-04,3.7,5.0,No,2243.77
ORD105829,CUST7503,,Female,Kolkata,Home & Kitchen,Mixer Grinder,1,3987.59,0.0,COD,2025-08-24,4.0,8.0,No,3987.59
ORD106347,CUST6530,40.0,,Delhi,Books,Exam Guide,1,683.02,25.0,Wallet,2026-06-22,4.8,6.0,No,512.27
ORD102821,CUST5492,37.0,Male,Guntur,Fashion,T-Shirt,1,977.62,15.0,Net Banking,2026-03-16,4.3,7.0,No,830.97
ORD100931,CUST1527,30.0,Male,Vijayawada,Fashion,Jeans,1,1948.85,15.0,,2025-06-03,4.5,3.0,No,1656.52
ORD113649,CUST4104,37.0,Female,Delhi,Electronics,Tablet,5,22944.1,10.0,Wallet,2025-04-22,3.7,4.0,No,103248.46
ORD103315,CUST3019,36.0,Female,Kolkata,Fashion,Shoes,1,2467.78,5.0,UPI,2025-08-26,1.8,4.0,No,2344.39
ORD104058,CUST8186,30.0,Male,Pune,Books,Data Science Book,1,1301.73,5.0,Net Banking,2026-12-26,2.9,3.0,No,1236.64
ORD109426,CUST6451,29.0,Male,Vijayawada,Beauty,Hair Dryer,1,2037.98,10.0,Net Banking,2026-03-27,4.5,2.0,No,1834.18
ORD103121,CUST8118,25.0,Female,Pune,Electronics,Smartphone,2,21273.34,10.0,Wallet,2026-01-06,3.0,7.0,No,38292.01
ORD109700,CUST1718,18.0,Male,Hyderabad,Electronics,Smartwatch,1,6956.35,10.0,Net Banking,2025-09-05,2.9,8.0,No,6260.71
ORD108665,CUST6401,31.0,Male,Hyderabad,Electronics,Smartphone,1,21654.09,15.0,Credit Card,2026-05-20,3.4,6.0,No,18405.98
ORD113025,CUST6193,43.0,Female,Kolkata,Electronics,Smartphone,1,27054.18,0.0,Debit Card,2026-09-03,2.5,5.0,No,27054.18
ORD103777,CUST5135,27.0,Female,Warangal,Beauty,Makeup Kit,2,2601.41,5.0,Credit Card,2025-02-06,3.3,6.0,Yes,4942.68
ORD111449,CUST2747,56.0,Female,Guntur,Beauty,Perfume,2,1643.05,0.0,Net Banking,2026-07-29,5.0,5.0,No,3286.09
ORD106389,CUST6865,28.0,Female,Pune,Books,Data Science Book,2,1246.69,20.0,UPI,2026-04-12,3.5,1.0,No,1994.71
ORD100609,CUST6446,34.0,Female,Bengaluru,Beauty,Perfume,2,1573.77,15.0,Debit Card,2026-08-14,2.9,3.0,No,2675.4
ORD102215,CUST6205,32.0,Male,Bengaluru,Books,Programming Book,2,842.33,25.0,COD,2026-03-25,2.8,4.0,No,1263.49
ORD106033,CUST4666,30.0,Female,Chennai,Electronics,Headphones,1,2842.9,30.0,UPI,2026-03-15,3.5,7.0,No,1990.03
ORD104099,CUST5250,41.0,Female,Mumbai,Beauty,Makeup Kit,1,2874.93,30.0,COD,2025-06-11,3.0,4.0,No,2012.45
ORD112865,CUST8031,37.0,Male,Delhi,Home & Kitchen,Mixer Grinder,2,3572.88,15.0,Credit Card,2026-12-12,3.7,4.0,No,6073.89
ORD105624,CUST6991,41.0,Male,Guntur,Home & Kitchen,Lamp,1,1241.24,0.0,Wallet,2025-02-05,3.2,5.0,Yes,1241.24
ORD107793,CUST1162,44.0,Male,Bengaluru,Electronics,Laptop,2,63856.59,20.0,Net Banking,2025-05-12,5.0,4.0,Yes,102170.55
ORD111325,CUST5507,33.0,Male,Guntur,Electronics,Smartphone,1,25553.23,20.0,COD,2026-06-13,4.1,1.0,No,20442.59
ORD106537,CUST4501,25.0,Male,Delhi,Electronics,Laptop,1,66729.01,10.0,Credit Card,2026-12-12,3.5,5.0,No,60056.11
ORD111396,CUST4751,18.0,Female,Visakhapatnam,Beauty,Moisturizer,1,743.34,0.0,Debit Card,2026-11-16,3.8,8.0,No,743.34
ORD100219,CUST8174,36.0,Female,Warangal,Books,Biography,2,604.57,25.0,Wallet,2026-05-11,3.9,7.0,No,906.86
ORD103681,CUST1158,26.0,Male,Hyderabad,Beauty,Moisturizer,1,703.2,15.0,,2026-04-28,3.5,3.0,No,597.72
ORD102168,CUST8806,36.0,Female,Warangal,Fashion,Handbag,1,2175.11,25.0,Wallet,2026-06-23,4.0,4.0,No,1631.33
ORD110099,CUST8010,26.0,Male,Guntur,Electronics,Tablet,4,20125.07,15.0,Wallet,2026-01-31,,4.0,No,68425.25
ORD112141,CUST7665,37.0,Male,Warangal,Fashion,Jeans,3,1794.07,10.0,Debit Card,2025-07-10,4.8,6.0,No,4844.0
ORD103166,CUST1190,37.0,Female,Delhi,Beauty,Face Wash,1,496.48,10.0,Credit Card,2025-11-26,4.7,3.0,No,446.83
ORD114494,CUST7705,24.0,Male,Warangal,Sports,Cricket Bat,2,3173.9,10.0,Net Banking,2025-03-07,3.0,4.0,No,5713.01
ORD100328,CUST4329,41.0,Female,Visakhapatnam,Home & Kitchen,Cookware Set,1,2445.15,20.0,Net Banking,2026-11-06,4.0,8.0,No,1956.12
ORD107067,CUST5996,20.0,Male,Visakhapatnam,Beauty,Moisturizer,1,712.56,0.0,UPI,2025-07-03,4.2,4.0,No,712.56
ORD114635,CUST2328,44.0,Male,Guntur,Electronics,Smartphone,3,21625.25,10.0,Credit Card,2025-07-09,4.7,4.0,No,58388.18
ORD104984,CUST1697,27.0,Female,Chennai,Electronics,Smartwatch,1,6232.4,0.0,COD,2026-04-01,3.1,3.0,No,6232.4
ORD102677,CUST6319,24.0,Male,Guntur,Home & Kitchen,Mixer Grinder,3,3526.24,10.0,Credit Card,2025-11-09,3.3,1.0,No,9520.86
ORD112011,CUST3495,49.0,Male,Warangal,Books,Novel,1,569.3,5.0,Wallet,2025-03-15,3.2,4.0,No,540.84
ORD105702,CUST1377,28.0,Female,Mumbai,Electronics,Headphones,1,2655.14,15.0,COD,2025-11-27,4.1,5.0,Yes,2256.87
ORD111120,CUST4984,25.0,Male,Hyderabad,Beauty,Perfume,1,1762.53,5.0,Credit Card,2025-07-13,4.6,3.0,No,1674.4
ORD111064,CUST5238,,Male,Visakhapatnam,Fashion,Jeans,1,1804.75,15.0,Credit Card,2025-04-14,5.0,8.0,Yes,1534.03
ORD104795,CUST7857,35.0,Female,Visakhapatnam,Fashion,Shoes,1,2549.97,15.0,Net Banking,2025-08-11,4.5,3.0,No,2167.48
ORD109412,CUST1860,18.0,Female,Vijayawada,Fashion,Jacket,2,3011.7,10.0,Net Banking,2025-08-13,4.6,5.0,No,5421.06
ORD104636,CUST8930,18.0,Male,Kolkata,Electronics,Laptop,1,68534.46,0.0,Credit Card,2026-07-22,3.5,2.0,No,68534.46
ORD102761,CUST7354,31.0,Male,Visakhapatnam,Beauty,Perfume,3,1559.19,20.0,UPI,2025-08-17,4.7,6.0,No,3742.06
ORD105628,CUST8645,30.0,Male,Chennai,Beauty,Moisturizer,2,679.44,5.0,Net Banking,2025-03-20,3.6,2.0,No,1290.93
ORD102617,CUST7274,27.0,Female,Pune,Electronics,Tablet,1,21050.86,10.0,Net Banking,2025-09-29,4.6,5.0,No,18945.77
ORD104904,CUST3353,,Male,Pune,Sports,Cricket Bat,1,3189.54,15.0,Debit Card,2026-01-24,4.0,8.0,No,2711.11
ORD114849,CUST2430,23.0,Male,Bengaluru,Electronics,Smartphone,2,25762.34,10.0,Wallet,2026-09-23,3.7,3.0,No,46372.22
ORD110985,CUST1030,38.0,Other,Kolkata,Beauty,Perfume,5,1634.52,20.0,Debit Card,2025-07-02,3.2,4.0,No,6538.08
ORD104070,CUST6885,33.0,Female,,Electronics,Laptop,2,55003.1,0.0,Wallet,2025-05-21,4.3,3.0,Yes,110006.21
ORD104169,CUST3506,26.0,Male,Hyderabad,Home & Kitchen,Cookware Set,5,2473.63,15.0,UPI,2025-06-16,3.0,2.0,No,10512.95
ORD113989,CUST6343,25.0,Male,Hyderabad,Sports,Running Shoes,1,3687.74,5.0,UPI,2026-05-31,4.1,5.0,No,3503.36
ORD104721,CUST6191,27.0,Female,Bengaluru,Fashion,Shoes,2,2136.02,10.0,COD,2026-07-23,2.8,8.0,No,3844.84
ORD105831,CUST3058,37.0,Female,Warangal,Beauty,Face Wash,5,460.27,10.0,Credit Card,2026-05-04,3.0,6.0,No,2071.24
ORD109143,CUST5502,24.0,Female,Mumbai,Electronics,Tablet,1,24410.19,10.0,Net Banking,2025-03-03,2.9,2.0,No,21969.17
ORD109211,CUST6895,25.0,Female,Kolkata,Books,Exam Guide,4,654.11,25.0,Wallet,2026-02-05,3.0,5.0,Yes,1962.34
ORD105291,CUST6009,29.0,Male,Guntur,Fashion,Jacket,1,3446.38,20.0,Debit Card,2026-09-10,4.5,2.0,No,2757.1
ORD104462,CUST6473,34.0,Male,Warangal,Fashion,T-Shirt,2,858.99,10.0,Debit Card,2026-12-18,5.0,4.0,No,1546.19
ORD106694,CUST1132,49.0,male,Delhi,Sports,Running Shoes,1,3754.51,25.0,UPI,2026-01-03,4.2,4.0,Yes,2815.89
ORD113588,CUST4008,37.0,Female,Delhi,Beauty,Makeup Kit,1,2539.1,10.0,Debit Card,2025-04-14,4.4,8.0,No,2285.19
ORD101476,CUST6448,29.0,Female,Guntur,Home & Kitchen,Lamp,3,1060.9,5.0,Net Banking,2026-07-15,3.3,7.0,No,3023.56
ORD110443,CUST7897,42.0,Male,Warangal,Books,Data Science Book,1,1105.0,5.0,Credit Card,2026-01-01,4.7,5.0,No,1049.75
ORD109239,CUST4721,39.0,Male,Hyderabad,Beauty,Makeup Kit,2,2850.63,15.0,Net Banking,2025-05-20,4.3,6.0,No,4846.07
ORD104375,CUST8178,38.0,Female,Chennai,Home & Kitchen,Air Fryer,1,6521.1,15.0,COD,2026-12-01,1.8,5.0,No,5542.93
ORD108273,CUST5276,38.0,Female,Bengaluru,Books,Data Science Book,1,1048.09,25.0,Net Banking,2025-04-22,,1.0,No,786.07
ORD112603,CUST1039,23.0,Female,Chennai,Books,Novel,1,511.7,10.0,Debit Card,2026-10-05,3.3,7.0,No,460.53
ORD107721,CUST2440,23.0,Male,Bengaluru,Electronics,Laptop,1,61824.82,15.0,COD,2026-10-26,4.1,5.0,Yes,52551.09
ORD107542,CUST2389,44.0,Male,Chennai,Fashion,Shoes,1,2596.04,10.0,Credit Card,2026-03-10,2.5,6.0,No,2336.43
ORD106178,CUST7657,40.0,male,Visakhapatnam,Fashion,Shoes,3,2161.74,0.0,Debit Card,2026-07-16,3.9,2.0,No,6485.22
ORD110951,CUST5576,35.0,Female,Vijayawada,Fashion,Handbag,2,2378.65,10.0,COD,2026-04-27,5.0,4.0,No,4281.57
ORD103661,CUST3054,34.0,Male,Hyderabad,Electronics,Headphones,1,2893.9,10.0,Wallet,2025-02-03,3.1,4.0,No,2604.51
ORD100189,CUST2156,36.0,Female,Kolkata,Beauty,Moisturizer,1,627.71,0.0,UPI,2026-11-21,4.2,3.0,No,627.71
ORD105663,CUST5953,47.0,Male,Ahmedabad,Home & Kitchen,Mixer Grinder,1,3940.71,15.0,UPI,2025-03-02,5.0,4.0,No,3349.6
ORD109708,CUST8848,38.0,Female,Guntur,Books,Biography,1,592.18,15.0,Credit Card,2026-04-27,3.7,2.0,No,503.35
ORD102127,CUST3128,41.0,Female,Visakhapatnam,Fashion,Shoes,1,2554.98,10.0,Net Banking,2025-05-15,3.3,4.0,No,2299.48
ORD113908,CUST6665,35.0,Female,Warangal,Fashion,T-Shirt,2,789.23,15.0,Net Banking,2025-04-28,2.8,4.0,No,1341.69
ORD107378,CUST4297,34.0,Male,Kolkata,Books,Data Science Book,1,1265.55,15.0,Credit Card,2026-02-10,3.8,3.0,No,1075.72
ORD111233,CUST1678,29.0,Male,Visakhapatnam,Electronics,Laptop,1,57299.61,20.0,Debit Card,2025-10-14,3.7,,No,45839.69
ORD103754,CUST5429,55.0,Female,Hyderabad,Beauty,Hair Dryer,1,2223.12,20.0,UPI,2026-03-10,3.3,3.0,No,1778.49
ORD107979,CUST7488,27.0,Male,Chennai,Books,Biography,3,705.14,20.0,Wallet,2025-05-21,3.7,7.0,No,1692.34
ORD112337,CUST3240,18.0,Female,Pune,Electronics,Tablet,2,22806.37,10.0,Debit Card,2026-05-27,4.3,4.0,No,41051.46
ORD106071,CUST2696,29.0,Male,Visakhapatnam,Books,Biography,1,671.78,0.0,Net Banking,2025-10-11,,2.0,No,671.78
ORD111428,CUST8365,24.0,Male,Warangal,Electronics,Smartwatch,2,7077.33,0.0,COD,2025-12-23,3.3,5.0,No,14154.66
ORD103269,CUST7418,55.0,Female,Ahmedabad,Books,Biography,4,745.38,10.0,Debit Card,2025-01-11,1.7,4.0,No,2683.38
ORD100103,CUST6109,50.0,Male,Pune,Fashion,Jeans,1,1753.08,15.0,Credit Card,2025-06-10,5.0,3.0,No,1490.11
ORD111136,CUST7816,35.0,Female,Chennai,Books,Data Science Book,1,1273.77,5.0,UPI,2025-11-12,2.8,4.0,No,1210.08
ORD103845,CUST5665,19.0,Male,Visakhapatnam,Books,Novel,1,519.26,15.0,Credit Card,2025-08-12,4.4,1.0,Yes,441.37
ORD103895,CUST2364,29.0,Female,Vijayawada,Books,Novel,1,536.42,10.0,Debit Card,2026-11-30,4.2,6.0,Yes,482.78
ORD109788,CUST5936,18.0,Male,Visakhapatnam,Fashion,Shoes,1,2672.51,10.0,UPI,2025-05-26,2.7,6.0,No,2405.25
ORD104338,CUST6142,39.0,Male,Kolkata,Electronics,Smartwatch,3,7782.08,5.0,UPI,2025-03-29,5.0,4.0,No,22178.94
ORD108073,CUST1739,29.0,Male,Vijayawada,Electronics,Smartwatch,2,6210.46,10.0,COD,2025-10-12,3.5,4.0,No,11178.82
ORD110813,CUST7574,38.0,Male,Delhi,Fashion,Jacket,2,3293.94,,Credit Card,2026-08-12,5.0,4.0,No,5599.7
ORD111180,CUST1400,36.0,Female,Guntur,Home & Kitchen,Mixer Grinder,3,3597.85,10.0,UPI,2026-01-03,4.0,4.0,No,9714.19
ORD100374,CUST7685,30.0,Female,Chennai,Fashion,T-Shirt,1,985.0,15.0,Net Banking,2026-07-11,4.3,4.0,No,837.25
ORD104890,CUST2080,43.0,Male,Kolkata,Books,Biography,3,588.97,15.0,Credit Card,2026-03-20,4.4,4.0,No,1501.86
ORD104111,CUST4836,41.0,Female,Guntur,Fashion,Jeans,1,1654.92,5.0,Net Banking,2025-07-17,4.7,6.0,No,1572.18
ORD108723,CUST4208,32.0,Male,Vijayawada,Beauty,Hair Dryer,1,2202.55,5.0,Debit Card,2026-09-18,3.6,4.0,No,2092.42
ORD112149,CUST1498,47.0,Female,Pune,Electronics,Smartphone,3,27943.12,15.0,Net Banking,2025-12-11,4.5,6.0,Yes,71254.95
ORD109808,CUST7930,35.0,Male,Pune,Electronics,Laptop,3,54826.89,15.0,COD,2026-03-17,3.0,3.0,Yes,139808.56
ORD110529,CUST4340,23.0,Male,Pune,Electronics,Tablet,2,24833.45,25.0,Debit Card,2025-03-12,2.7,4.0,No,37250.17
ORD107810,CUST8961,36.0,Male,Kolkata,Electronics,Laptop,4,53197.43,0.0,Credit Card,2026-07-27,5.0,4.0,No,212789.73
ORD103951,CUST3053,28.0,Male,Chennai,Fashion,Jacket,1,3033.9,0.0,UPI,2025-07-26,3.9,9.0,No,3033.9
ORD114695,CUST3907,29.0,Female,Ahmedabad,Beauty,Perfume,1,1955.34,10.0,COD,2026-02-18,3.6,5.0,No,1759.81
ORD107414,CUST5118,45.0,Female,Delhi,Home & Kitchen,Bedsheet,3,1349.67,0.0,UPI,2026-05-15,3.4,8.0,Yes,4049.02
ORD105682,CUST7462,18.0,Male,Kolkata,Fashion,T-Shirt,1,806.59,5.0,COD,2025-01-10,4.0,3.0,No,766.27
ORD103222,CUST4479,23.0,Male,Warangal,Sports,Football,2,1318.2,15.0,Debit Card,2025-10-17,2.6,2.0,No,2240.95
ORD106129,CUST5616,33.0,Female,Vijayawada,Home & Kitchen,Mixer Grinder,1,3240.2,15.0,Wallet,2026-12-08,5.0,3.0,No,2754.17
ORD108614,CUST8217,30.0,Male,Mumbai,Electronics,Laptop,2,62947.63,15.0,Debit Card,2026-11-18,3.8,7.0,No,107010.98
ORD102500,CUST2095,29.0,Male,Visakhapatnam,Home & Kitchen,Lamp,2,1250.35,15.0,Net Banking,2026-06-15,4.0,1.0,No,2125.59
ORD113352,CUST8016,20.0,Other,Ahmedabad,Sports,Dumbbells,1,2644.14,15.0,Wallet,2025-12-24,4.7,2.0,No,2247.52
ORD110820,CUST2209,26.0,Female,Ahmedabad,Fashion,Jeans,1,1738.07,15.0,UPI,2026-09-25,3.6,1.0,No,1477.36
ORD104258,CUST8984,41.0,Female,Kolkata,Fashion,Jeans,2,2023.12,20.0,,2025-10-10,4.6,2.0,No,3237.0
ORD109876,CUST1012,30.0,Male,Guntur,Fashion,T-Shirt,1,765.86,5.0,COD,2025-01-30,4.0,4.0,No,727.57
ORD104210,CUST2072,28.0,Female,Vijayawada,Electronics,Smartphone,1,26847.95,15.0,UPI,2025-07-23,5.0,2.0,No,22820.76
ORD103207,CUST1282,25.0,Female,Visakhapatnam,Electronics,Smartwatch,1,6008.51,5.0,UPI,2025-03-06,3.0,2.0,No,5708.09
ORD106871,CUST1491,18.0,Female,Mumbai,Beauty,Makeup Kit,1,2595.43,10.0,Wallet,2025-02-21,3.5,4.0,No,2335.89
ORD103466,CUST2227,18.0,Female,Kolkata,Sports,Running Shoes,1,3892.84,5.0,credit card,2025-12-18,5.0,5.0,No,3698.2
ORD100837,CUST7489,60.0,Female,Vijayawada,Beauty,Face Wash,3,548.89,5.0,COD,2026-04-20,3.5,8.0,No,1564.35
ORD102814,CUST6195,33.0,Female,Delhi,Electronics,Laptop,2,51253.98,10.0,COD,2026-12-03,4.6,5.0,No,92257.16
